x_fl,y_fl,z_fl,x_fr,y_fr,z_fr,x_rl,y_rl,z_rl,x_rr,y_rr,z_rr
-53.63041680538876,-158.42528136728706,3899.796606068104,-53.63041680538876,-150.36997325242612,3754.6797587501537,601.267001377659,-162.80167433261698,3824.927476021398,601.267001377659,-158.15131413455632,3679.8106287034475
-53.70641534505127,-161.53318843105734,3904.266147944533,-53.70641534505127,-153.29263286387877,3755.6387181788423,585.6979900825642,-167.52692440887836,3824.7782176866003,585.6979900825642,-162.60366220759818,3676.15078792091
-53.78675367559298,-166.176294491187,3909.365847962098,-53.78675367559298,-157.59748285344565,3755.9738299429255,569.9963485037794,-173.55973590816527,3825.2265460108756,569.9963485037794,-168.2740353640404,3671.834527991703
-53.87327414062988,-172.45413522267978,3915.2707358469997,-53.87327414062988,-163.35163630882704,3755.583094060713,553.9031012722105,-181.43522258273177,3826.3738244990946,553.9031012722105,-175.6621488933524,3666.6861827128077
-53.96834327990058,-180.37393462079245,3921.875376156209,-53.96834327990058,-170.58070172079664,3754.651980408327,537.1330853535308,-190.49708641389898,3828.033497494112,537.1330853535308,-184.1283338356871,3660.81010174623
-54.07684782849467,-190.36758611904602,3929.75888077202,-54.07684782849467,-179.59569913914459,3752.7720836839294,519.0789197733702,-202.57352860806822,3830.611885307267,519.0789197733702,-195.3861062809122,3653.6250882191766
-54.204607957085244,-202.22455622967044,3938.4047016836726,-54.204607957085244,-190.2850924862313,3750.6155865863198,499.18365230431107,-215.1934784224964,3833.43385947632,499.18365230431107,-207.06979401169343,3645.644744378967
-54.37065034604559,-217.43892775037466,3949.661996599165,-54.37065034604559,-203.74985313892506,3746.9339200020295,475.31602788818554,-233.96731791166079,3837.741530632785,475.31602788818554,-224.41532450683738,3635.0134540356494
-54.604522056034575,-234.91062763860677,3962.0063643727512,-54.604522056034575,-219.26101239344973,3743.942233982562,445.0199769909946,-251.49600038428133,3841.309450146307,445.0199769909946,-240.42409964738982,3623.2453197561176
-55.051680086338806,-259.83058425217615,3981.877378213987,-55.051680086338806,-240.680999451026,3738.7212613290026,395.8687247493559,-284.19981999740776,3847.0262400344877,395.8687247493559,-270.23544960426085,3603.8701231495033
-56.18359838027641,-291.25971509937943,4008.9554700456715,-56.18359838027641,-267.6669115957394,3737.832156071723,305.99203382250676,-317.400034074578,3848.264767431182,305.99203382250676,-299.95485716585824,3577.1414534572336
