s,raceline_x,raceline_y,psi,kappa,vx,ax
235.92687794269244,390.82281843352825,162.31727233182986,-1.0174462605439463,-0.0021483059953576185,34.96266156390824,-3.3897243344766244
237.9262582642407,392.52601685892944,163.36431308371718,-1.0217659251777365,-0.0021729411810353094,34.76827587575684,-3.382897471664549
239.92563858578893,394.233833535359,164.4039965153432,-1.0261353159700837,-0.002197957358761233,34.57319207281,-3.3777747745525364
241.92501890733718,395.9462500262576,165.43619305479862,-1.030555486284372,-0.0022234230201188207,34.377299156182815,-3.3808292254602574
243.92439922888542,397.6630994014569,166.4606837006734,-1.0350268577713369,-0.002249591633559038,34.1801048919673,-3.3738076965525963
245.92377955043366,399.38462896977194,167.4774950681578,-1.03955106915768,-0.002276227986422906,33.98217946205829,-3.368199640487945
247.92315987198188,401.11082576187044,168.48649440757143,-1.0441294727249275,-0.002303407919724835,33.78342636310091,-3.3717503324471583
249.92254019353012,402.84149701595993,169.48744393889888,-1.0487621923687298,-0.002330998768685581,33.58328563889073,-3.3645476664668372
251.92192051507837,404.5769082308568,170.48037047772402,-1.0534508782046772,-0.0023597681447484887,33.38237639103655,-3.3585012066678113
253.9213008366266,406.3170546849827,171.46513712256348,-1.058199385983292,-0.002389989150439732,33.18061498929487,-3.3625749409155725
255.92068115817486,408.06171168922856,172.4414826084276,-1.0630031573318188,-0.0024152604592435766,32.97737222300503,-3.3551993089876144
257.9200614797231,409.8111641326426,173.4094462288089,-1.0678621196525047,-0.0024512469247315967,32.77331902307271,-3.3487611761965717
259.9194418012713,411.56542734186127,174.36886892957088,-1.072812680613458,-0.0025005675444896153,32.568382603279446,-3.353373995172448
261.91882212281956,413.32423883266904,175.31944348635125,-1.0777828508783556,-0.0024678235182089654,32.36186344202256,-3.3425116588410364
263.9182024443678,415.08782767833435,176.26140903515775,-1.0826159205942063,-0.0022907936829698558,32.1546933023727,-3.3319007111075543
265.91758276591605,416.85579699924773,177.1953677842293,-1.0868544688492605,-0.00194892454169249,31.946843786818278,-3.324799989728543
267.9169630874643,418.6270746506179,178.12252831263075,-1.090044531382267,-0.001228375490987429,31.738080417603637,-3.3132362324040647
269.91634340901254,420.4007492631593,179.04542329383185,-1.0917018731858903,-0.0003553087056217476,31.528668064903357,-3.3023480965919427
271.9157237305608,422.17511430400947,179.96711014428075,-1.0913807525535875,0.0006763234669910782,31.31855057866504,-3.3163568052977874
273.91510405210903,423.94809422436265,180.89112749341925,-1.0889927735800482,0.0017125229647395757,31.106113438951358,-3.31893115061244
275.9144843736573,425.717968670346,181.82122663253767,-1.0845877606636378,0.0026320176476329086,30.892048847797298,-3.3229201703060216
277.9138646952055,427.482981984066,182.76062942044416,-1.0785380866326197,0.0034191980225079886,30.676230531431386,-3.348865843554732
279.91324501675376,429.2415012020797,183.71179398264363,-1.0712764847426244,0.003833846569858153,30.45717988723359,-3.345343224390661
281.912625338302,430.99273938865315,184.67642538223558,-1.0632579728181475,0.004132288549450173,30.236775288710326,-3.3421792799040757
283.91200565985025,432.73610546320657,185.65555601435406,-1.0548142881763607,0.004313241639146912,30.0149630166907,-3.35284237936169
285.9113859813985,434.4707280351453,186.64942991546167,-1.046171075299646,0.004328745124024767,29.79078365441589,-3.3391128385600135
287.91076630294674,436.19685512991026,187.6583446105159,-1.0375976945595018,0.00414475616515142,29.56583294518389,-3.3253647627071734
289.910146624495,437.91477927818704,188.68161212716535,-1.0297109599632237,0.0037437834633578812,29.340094410302562,-3.309124401334972
291.9095269460432,439.6248076728734,189.71722288336252,-1.0231203508152509,0.0028348528668248707,29.11372088185053,-3.289456074929313
293.9089072675914,441.3292032614168,190.7626408102665,-1.018459741264202,0.0017297797926586601,28.88693469540646,-3.2701465981853883
295.90828758913966,443.0300281536924,191.81393642524867,-1.0163121499430927,0.0004187687667005064,28.659701020469456,-3.2737336824306964
297.9076679106879,444.72984820295267,192.86660835429768,-1.0167460735792448,-0.0008513419151683357,28.43039896268455,-3.269912848846098
299.90704823223615,446.43150707571147,193.91644715307174,-1.0196294338440977,-0.0019306658589887265,28.199503300077705,-3.268088906379106
301.9064285537844,448.13708175101414,194.9596836689388,-1.0243473335607023,-0.0027890287084221073,27.966831802585798,-3.2862321933383525
303.90580887533264,449.84839929305156,195.99370149249745,-1.0303295675505937,-0.00317462121384015,27.730900185809446,-3.279301154376341
305.9051891968809,451.56614698776434,197.01679585112635,-1.0369891079200984,-0.003424421273030173,27.493448032619433,-3.2736372196571044
307.9045695184291,453.2908350523082,198.02812347958246,-1.0439471192286258,-0.003535796681592845,27.25434264568868,-3.283529658367737
309.9039498399774,455.0226481694705,199.02726454282285,-1.051100158401233,-0.0036179578244953685,27.012388711113346,-3.2743649304893734
311.9033301615256,456.7616054514419,200.0138320520992,-1.0584114203748936,-0.0036930120545576586,26.768932408019328,-3.2668538246529635
313.90271048307386,458.5078871396527,200.98758330287325,-1.0658636274991613,-0.0037611145606474506,26.52380771616956,-3.2758630657462238
315.9020908046221,460.26127447533815,201.94807947397032,-1.073456941019979,-0.0038352452590653197,26.275710903129845,-3.2662035967582397
317.90147112617035,462.02205031631485,202.89514359065078,-1.0811997734095031,-0.003912184877995093,26.025991183234492,-3.258632698692951
319.9008514477186,463.7903858659217,203.82851384343266,-1.0891028020758706,-0.003992255768948125,25.774439370895323,-3.2680902717218543
321.90023176926684,465.565668421022,204.74751027271324,-1.0971611283171936,-0.004069441909460092,25.519667202518747,-3.2579671454358747
323.8996120908151,467.3486130688412,205.65215582303102,-1.1053803482205429,-0.004162755654650231,25.263126950748607,-3.2505938195069044
325.89899241236327,469.1393682192075,206.54209538751684,-1.113819987240333,-0.004277543584238021,25.004544320933025,-3.2603265528441407
327.8983727339115,470.93684299541394,207.41635531951286,-1.1223836579962474,-0.004282692436340752,24.742473020988594,-3.2464132123931404
329.89775305545976,472.742256459577,208.2754751215902,-1.1308340518119602,-0.00401939571066447,24.47873243878045,-3.2352934256863732
331.897133377008,474.5548615023737,209.1203080294919,-1.13824734979406,-0.003395328603786229,24.21303735159839,-3.23150092664873
333.89651369855625,476.37210380936085,209.95280114538716,-1.1437039502762505,-0.0019889135911931636,23.944710878736583,-3.2164987691497564
335.8958940201045,478.19341798558787,210.77843335656712,-1.1461166112239873,-0.0002944642054660813,23.674610247681834,-3.207757306830781
337.89527434165274,480.01510875989845,211.60303346076836,-1.144679580188944,0.0017303568884164226,23.402139148130917,-3.2291457195140936
339.894654663201,481.8337447766345,212.43380599801705,-1.139257393546969,0.0036846710606155677,23.124608880897103,-3.2278090162069972
341.8940349847492,483.6463703772936,213.2780129442398,-1.1300119645260622,0.00543400566244259,22.843824115874835,-3.2410117781144505
343.89341530629747,485.4495556436587,214.14167146372984,-1.117766887650224,0.006816318332868674,22.558374717494353,-3.26348662873591
345.8927956278457,487.2410766152992,215.0296499485979,-1.1032579125553028,0.007590308486947321,22.267248774930135,-3.254393938602798
347.89217594939396,489.0186878074643,215.94458575439978,-1.0874712396328903,0.00812183815290374,21.973093218885023,-3.256010343812405
349.8915562709422,490.7813072516409,216.888222768584,-1.070962765337222,0.008391911132146303,21.674796875390985,-3.263201487122168
351.89093659249045,492.5278600063148,217.86130930031595,-1.0539105561908326,0.008666769276880457,21.371664837168414,-3.2490762738196985
353.8903169140387,494.25723804653825,218.8644811786525,-1.0363080788376016,0.008942276605794755,21.065511614534596,-3.2504142358306347
355.88969723558694,495.96846308417656,219.89844562674577,-1.018152050750272,0.009219231384468212,20.754713947970757,-3.254491588152227
357.8890775571352,497.66019335064146,220.96369166099473,-0.9994265170274889,0.009519298566914003,20.438791994296047,-3.2385653706204547
359.88845787868337,499.331521577163,222.0610547110379,-0.9800861004876479,0.00983861059177408,20.11949230080044,-3.242395745624783
361.8878382002316,500.98086735556984,223.19105499562374,-0.9600432491549038,0.010210829320040951,19.794655994611787,-3.2439974617788514
363.88721852177986,502.60675617858635,224.35445163536224,-0.9392624353965504,0.010576137515319335,19.464234805626297,-3.2265250391117273
365.8865988433281,504.2078806482019,225.55211951621624,-0.9177445667531244,0.0109513980955598,19.129932964550317,-3.23525482367306
367.88597916487635,505.78217695288737,226.78439015602277,-0.8954581230478933,0.011341791796632455,18.78875529589166,-3.2345957630391076
369.8853594864246,507.3279250769554,228.05189175605148,-0.8723546121089313,0.011795154794154102,18.441338111301185,-3.2153476512589827
371.88473980797284,508.84382967571963,229.3558964545617,-0.848288051792289,0.012281604842378363,18.08937659770514,-3.230115812175606
